Id,SalePrice,totalBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageCars,totalSpcBlt_standardized,LotArea_standardized,GrLivArea_normalized,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf
519,211000,4,3,1,0,2,0.08918951005438552,-0.008601567529370663,0.5928705440900562,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
520,234000,2,3,1,2,1,1.4614622869127676,0.44964606688849024,0.7704815509693558,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
522,150000,2,3,1,2,1,-0.0935413296839369,0.8031608245143814,0.24765478424015008,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
523,159000,2,3,1,2,2,0.22892485808957325,-1.505587891644243,0.5103189493433394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,315750,4,3,1,1,3,2.2156748705385887,0.7367529121005458,0.9693558474046279,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
526,176000,2,3,1,1,2,-0.030839570950198812,-0.6796188317706652,0.26141338336460285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
527,132000,1,2,1,0,1,-1.2257559445331503,1.236629387136035,0.050031269543464596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
531,175000,3,3,1,1,2,0.7699514620206848,0.21242775289279872,0.4133833646028767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
532,128000,2,3,1,0,2,-1.0161529224803687,-1.12399018598265,0.3214509068167605,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
535,178000,3,3,1,1,2,-0.7510140569777048,-0.16553568890535042,0.35397123202001246,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
536,107500,2,3,1,0,0,-0.13653682138707157,-0.8448126437453807,0.3120700437773608,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
537,188000,3,3,1,0,2,0.11427021354788075,-0.2091468552666753,0.5478424015009381,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
538,111250,1,3,1,0,2,-1.4550652336165353,1.0499603796046064,0.01000625390869292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
539,158000,2,3,1,1,1,-0.5915724419119137,0.659442208096379,0.1944965603502189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
540,272000,3,3,1,1,2,1.1497449720650412,0.6164918169829529,0.47091932457786123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
541,315000,3,2,1,1,3,2.03473550962123,1.6664636858942448,0.6191369606003753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
542,248000,3,4,1,1,3,1.278731447174445,0.4767378520523436,0.898686679174484,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
543,213250,3,3,1,1,2,1.414883837567705,0.19260449545583286,0.5203252032520326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
545,179665,4,3,1,1,2,-0.6990611711697504,2.493423908639671,0.4052532833020638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
546,229000,3,4,1,0,3,1.5169981303626499,1.4140475411968796,0.8348968105065665,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
547,210000,2,3,1,1,2,0.2862521803604195,-0.2709293409452189,0.4921826141338336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
550,263000,3,4,1,1,2,0.8344446995753868,-0.06014203686548191,0.7792370231394622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
551,140000,2,2,1,0,2,-0.7205589170213177,-1.8217688477638483,0.1382113821138211,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,112500,1,3,1,0,1,-1.2257559445331503,-1.1752002676948117,0.050031269543464596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
553,255500,2,3,1,1,3,1.5868658043802437,0.5249744451489605,0.5434646654158849,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
555,284000,4,3,1,1,3,0.9025208947720167,0.35284249307130694,0.7492182614133832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
556,113000,1,2,1,1,1,-0.8943323626548204,-1.0496529705940278,0.1250781738586616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
557,141000,2,2,1,1,1,-0.6381508912569762,1.7487302042576531,0.15259537210756724,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
558,108000,2,3,1,0,1,-1.0161529224803687,0.48995335701032083,0.30519074421513437,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
560,234000,2,2,1,1,2,0.7000837880030909,-2.1016071652490163,0.4434021263289556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
561,121500,3,3,1,1,2,0.4367364013213909,0.5894000318190996,0.3402126328955597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
562,170000,2,2,1,1,2,0.4259875283956072,0.1496541043424068,0.3383364602876797,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,108000,2,3,1,1,0,-0.9821148248820537,1.4371746748733396,0.09255784865540961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
565,268000,4,4,1,1,2,1.5223725668255417,1.2518272178377088,0.9049405878674172,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
566,128000,3,4,1,0,1,-0.15624308841767498,-0.8917276863461999,0.49968730456535326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
568,214000,2,3,1,0,2,0.9168527253397283,0.2028465117982652,0.4296435272045027,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
569,316600,3,1,1,1,2,1.9487445262149607,0.9151622290332386,0.8030018761726078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
570,135960,2,2,1,2,2,-1.1720115799042319,-0.8342402397789989,0.05941213258286426,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
571,142600,2,6,2,0,2,1.6406101690091621,1.1708822499700982,0.5503439649781113,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
572,120000,2,2,1,0,1,-1.4550652336165353,-0.7351239525941696,0.01000625390869292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
573,224500,3,3,1,0,2,-0.003967388635739632,1.1900447321591652,0.5278298936835523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
574,170000,3,3,1,1,2,-1.300998055013636,0.1354474365125813,0.3639774859287054,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
575,139000,2,3,1,0,1,-1.8975605023946298,0.31154404007762804,0.1632270168855534,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,118500,1,2,1,0,1,-0.8817920109080728,-0.3558389603002227,0.23014383989993747,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
577,145000,3,3,1,1,1,-0.36226315282852867,-1.078727081501578,0.3933708567854909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
578,164500,2,3,1,2,2,-0.10070724496779268,0.7334490358610515,0.29518449030644145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
579,146000,2,2,1,0,2,-0.8226732098162626,-1.9668090146776487,0.3402126328955597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
580,131500,2,4,1,0,1,0.5460166094001916,0.8566836195941893,0.592245153220763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
581,181900,2,3,1,2,2,0.05873437009799845,1.661177483911054,0.36335209505941213,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
582,253293,3,3,1,1,3,2.7656588685745196,1.039718363262174,0.74671669793621,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
585,133000,1,3,1,0,1,-0.14907717313381919,-1.1355537528208801,0.4534083802376485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
586,369900,3,2,1,2,3,2.4288608502332982,0.6230995694619416,0.7379612257661038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
588,137000,2,2,1,0,2,-1.5052266406035257,-0.2699381780733706,0.007504690431519689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
590,79500,1,2,1,0,1,-1.5464306534856964,-0.15099863345157546,0.054409005628517804,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
591,185900,3,3,1,0,2,-0.33718244933503344,-0.4087009801321317,0.4590368980612882,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
594,140000,2,1,1,0,2,-1.5123925558873816,-1.6922568991756715,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
595,110000,1,3,1,0,1,-1.2400877751008619,-0.5177288960354439,0.047529706066291366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
596,319000,3,3,1,1,3,1.970242272066528,0.5765149144850717,0.6116322701688556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
597,114504,1,3,1,0,1,-0.874626095624217,-1.9681305651734462,0.3252032520325203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
598,194201,4,2,1,1,3,0.21459302752186168,-1.8617457502617294,0.34646654158849277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
599,217500,3,3,1,1,2,0.9616396958638269,1.1322268979680148,0.49968730456535326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,275000,4,3,1,1,2,0.7556196314529732,0.4526195555040351,0.6604127579737334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
602,141000,2,3,1,1,1,-0.6901037770649306,-0.18403739584651857,0.3295809881175734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
603,220000,4,3,1,1,2,0.5066040753389848,0.1598961206848392,0.6672920575359599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
604,151000,3,2,1,0,2,-1.3260787585071312,-2.1062325919843086,0.22013758599124444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
605,221000,3,3,1,1,2,0.8021980807980358,1.0724267380331678,0.40400250156347717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
606,205000,3,3,1,3,2,0.38299203669247256,1.3357456743208644,0.7116948092557848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
607,152000,2,3,1,0,2,-0.8244646886372266,0.9604253335143107,0.12007504690431514,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
608,225000,4,3,1,0,1,0.6517138598370643,-0.5805025445858358,0.7254534083802376,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
610,118500,2,3,1,0,1,-0.8638772226984334,-0.5332571143610672,0.11319574734208881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
611,313000,4,3,1,2,3,1.8860427674812226,0.49325723324981513,0.8161350844277674,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
612,148000,3,3,1,1,2,-0.8531283497726497,0.2768533395629378,0.11507191994996868,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,261500,4,3,1,1,2,1.1300387050344378,0.76913089924759,0.6404002501563476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
614,147000,1,3,1,0,0,-0.5378280772829953,-0.38160919496827833,0.17010631644777985,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,137500,2,3,1,0,2,-0.9856977825239817,-0.2501149206364048,0.12883051907442145,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
617,183200,4,3,1,1,2,-0.44467117859287014,-0.5603488995249205,0.4133833646028767,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
619,314813,2,3,1,1,3,1.9881570602761676,0.7060268630732487,0.6128830519074421,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
620,305000,4,4,1,2,3,2.1565560694467782,0.8877400562454358,0.8843026891807378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
623,135000,1,3,1,0,2,-1.0394421471529,-0.823667835812617,0.0825515947467167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
625,165150,4,4,1,1,2,-0.032631049771162754,0.2785052776826849,0.5891181988742963,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
626,160000,2,3,1,0,2,-0.5521599078507069,0.1463502281029125,0.16760475297060662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
627,139900,1,3,1,1,1,-0.25119146592876407,0.92011804339248,0.3589743589743589,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
628,153000,2,3,1,2,1,0.2432566886572848,0.014195178523140081,0.42026266416510316,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
629,135000,4,5,1,2,2,1.0386732851652765,0.6769527521656988,0.7704815509693558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
630,168500,3,3,1,0,2,0.10352134062209709,-0.17742964336752995,0.3139462163852408,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
631,124000,1,3,1,0,1,-0.2762721694222593,-0.18403739584651857,0.564102564102564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
632,209500,2,2,1,1,2,1.0171755393137092,-1.6410468174635096,0.4415259537210756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
633,82500,2,3,1,1,2,0.4600256259939222,0.7740867136068316,0.3520950594121326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,139400,2,3,1,0,1,-0.7671373663663803,-0.10144048985916079,0.13008130081300806,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
635,144000,2,0,2,0,2,-0.7671373663663803,-0.8517507838483187,0.13008130081300806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
638,93000,2,3,2,0,1,-0.613070187763481,-1.1752002676948117,0.3370856785490931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
640,264561,3,1,1,1,3,0.9795544840734663,-1.8419224928247637,0.44965603502188867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
641,274000,2,1,1,1,2,0.8881890642043051,1.0307978974155394,0.41901188242651655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
642,226000,4,3,1,1,2,0.7986151231561078,-0.8282932625479091,0.6760475297060663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
644,152000,3,4,1,0,2,-0.25119146592876407,0.40834761389481133,0.4828017510944339,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645,370878,4,2,1,1,3,1.776762559402422,-0.12225491016797495,0.5741088180112569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
646,143250,3,3,1,0,2,-1.0358591895109721,0.321455668796111,0.08317698561600995,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,155000,1,3,1,2,2,-0.6309849759731204,0.29568543412805537,0.15384615384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
649,155000,2,4,1,1,2,0.09814690415920525,-0.6135413069807789,0.6197623514696685,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
651,205950,3,3,1,0,2,-0.11145611789357635,-0.4731265668022707,0.5109443402126329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
652,108000,2,4,1,1,1,-0.4930411067588967,-0.15628483543476634,0.4140087554721701,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
653,191000,3,2,1,1,2,0.09993838298016919,-0.2666343018338763,0.5428392745465916,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
654,135000,1,3,1,0,1,-0.5647002595974545,0.2520742677667304,0.3883677298311444,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
657,145500,3,3,1,0,1,-0.7778862392921639,0.14866294147055853,0.1282051282051282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,149000,2,3,1,1,1,-0.4697518820863654,-0.7787351189554945,0.4090056285178236,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
659,97500,2,3,1,1,1,-0.3049358305576824,2.625248570595494,0.381488430268918,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
660,167000,2,3,1,0,2,0.7735344196626126,0.12553580779409834,0.3989993746091307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
661,197900,3,3,1,1,2,0.33641358734740995,0.9339943235983562,0.679799874921826,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
663,110000,2,2,1,2,2,0.4367364013213909,1.322530169362887,0.3402126328955597,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
664,137500,3,3,1,0,2,-0.39630125042684367,0.15031487959030568,0.20825515947467166,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
666,230500,3,3,1,1,2,1.4363815834192724,0.5408330510985332,0.6804252657911195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
667,129000,3,3,1,1,2,1.542078833856145,2.938125650475605,0.9580988117573482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
668,193500,3,3,1,1,2,0.9795544840734663,-0.4731265668022707,0.5196998123827391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
669,168000,3,3,1,1,2,0.15189126878812362,1.5257185580917871,0.3683552220137586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
670,137500,1,2,1,1,1,-1.1827604528300155,0.6749704264220022,0.2076297686053783,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
671,173500,4,3,1,0,2,-0.5844065266280579,-0.30528965383595974,0.39274546591619763,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
672,103600,3,3,1,0,1,-0.8943323626548204,-0.9673864522306196,0.32582864290181357,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
673,165000,3,3,1,1,2,-0.22252780479334094,0.5593347580397013,0.2251407129455909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
674,257500,3,3,1,2,2,1.3898031340742099,1.6139320536862853,0.6197623514696685,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
675,140000,2,3,1,1,1,-0.48050075501214906,-0.11795987105663235,0.18011257035647277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
677,87000,3,4,2,0,3,0.5890121011033262,0.014195178523140081,0.5791119449656034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
680,128500,2,3,1,0,2,-1.0107784860174769,0.1281789087856938,0.08755472170106315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
681,143000,2,2,1,1,1,-1.2436707327427898,-0.5104603683085565,0.046904315196998114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
682,159434,1,3,1,0,1,-0.4070501233526273,-1.6707817036189583,0.42026266416510316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
683,173000,2,2,1,1,2,0.07485767948667396,-2.2036969410493907,0.2770481550969356,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
684,285000,3,3,1,1,3,1.350390600013003,0.5586739827918025,0.5128205128205129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
685,221000,3,4,1,0,2,0.8846061065623773,2.3830744422405608,0.6197623514696685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
686,207500,3,3,1,1,2,1.3253098965195078,-1.4851038589593781,0.776735459662289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
687,227875,3,3,1,0,2,0.16980605699776305,0.21474046626044474,0.5709818636647904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
688,148800,3,2,1,0,2,-1.5894261451888312,-1.4708971911295525,0.15884928080050031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
689,392000,3,2,1,1,2,0.533476257653444,-0.4850205212644503,0.35709818636647905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
690,194700,2,2,1,1,2,0.3292476720635542,-0.654178984726559,0.3214509068167605,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
691,141000,2,1,1,1,2,-1.5123925558873816,-1.6952303877912163,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
694,108480,1,2,1,0,1,-0.7062270864536062,-1.3734328420644704,0.14071294559099434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
695,141500,2,3,1,0,2,-0.1329538637451437,-1.1355537528208801,0.43214509068167606,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
696,176000,3,2,1,1,2,-0.5217047678943199,1.4054574629741943,0.18073796122576602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
698,123500,2,2,1,0,1,-0.7384737052309572,-1.0364374656360507,0.18761726078799246,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
699,138500,2,3,1,1,1,-1.3475765043586987,-0.36575058901870566,0.028767979987492143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
700,196000,2,2,1,0,2,0.433153443679463,-1.7428062056399343,0.33958724202626633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
701,312500,3,3,1,1,3,1.8985831192279703,1.5772590274278984,0.5953721075672295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
